"vidid","adview"
"VID_10664",3
"VID_18019",4
"VID_22984",4
"VID_8154",4
"VID_19990",7
"VID_17901",5
"VID_17041",3
"VID_9828",144
"VID_23740",4
"VID_19412",14
"VID_17039",4
"VID_8706",5
"VID_7394",5
"VID_14134",4
"VID_5890",5
"VID_14399",3
"VID_7827",4
"VID_20442",11
"VID_2500",9
"VID_21816",5
"VID_4216",3
"VID_100",2
"VID_22926",10
"VID_8999",4
"VID_7691",5
"VID_20827",4
"VID_4087",4
"VID_8657",7
"VID_9619",3
"VID_21740",29
"VID_20247",8
"VID_23181",6
"VID_18828",50
"VID_5676",4
"VID_22701",8
"VID_7679",3
"VID_228",4
"VID_19112",4
"VID_14634",2
"VID_3930",3
"VID_11671",3
"VID_2092",5
"VID_1977",4
"VID_18959",26
"VID_22666",47
"VID_8783",5
"VID_1186",9
"VID_16475",7
"VID_17367",6
"VID_16988",4
"VID_17835",4
"VID_890",19
"VID_4957",2
"VID_8697",4
"VID_1939",5
"VID_12862",4
"VID_10572",6
"VID_1892",58
"VID_14055",6
"VID_1365",5
"VID_5384",7
"VID_22476",9
"VID_8200",4
"VID_18925",3
"VID_20114",3
"VID_1063",5
"VID_14279",3
"VID_19973",7
"VID_4045",5
"VID_20569",4
"VID_22752",9
"VID_6962",4
"VID_2903",13
"VID_18510",5
"VID_19949",4
"VID_19286",4
"VID_5943",2
"VID_12941",3
"VID_11090",3
"VID_5683",3
"VID_17231",3
"VID_10534",8
"VID_337",2
"VID_18156",3
"VID_7596",3
"VID_12149",4
"VID_2797",2
"VID_13125",7
"VID_12749",4
"VID_18413",5
"VID_17214",2
"VID_6883",5
"VID_16992",5
"VID_18236",4
"VID_11550",10
"VID_13491",3
"VID_12350",19
"VID_22754",49
"VID_14377",2
"VID_16912",3
"VID_1558",10
"VID_13598",3
"VID_668",11
"VID_1092",3
"VID_15185",4
"VID_18649",5
"VID_1434",24
"VID_208",3
"VID_7343",5
"VID_18539",5
"VID_8411",4
"VID_24",5
"VID_20761",12
"VID_17662",3
"VID_13081",4
"VID_12716",5
"VID_21060",4
"VID_17592",11
"VID_15020",13
"VID_15647",4
"VID_15923",7
"VID_4144",4
"VID_1540",3
"VID_13704",11
"VID_1480",5
"VID_10095",3
"VID_2405",2
"VID_8124",3
"VID_23317",2
"VID_15423",4
"VID_13716",4
"VID_9902",3
"VID_12130",12
"VID_7658",5
"VID_15362",4
"VID_7339",5
"VID_5374",3
"VID_4049",4
"VID_3944",4
"VID_12959",2
"VID_4276",4
"VID_8731",5
"VID_4551",3
"VID_336",2
"VID_12703",7
"VID_3608",31
"VID_17422",4
"VID_2946",4
"VID_5383",6
"VID_1812",4
"VID_4335",4
"VID_7795",4
"VID_1964",5
"VID_15535",5
"VID_19168",3
"VID_431",3
"VID_11714",4
"VID_7026",3
"VID_4505",4
"VID_23601",3
"VID_18229",11
"VID_13746",3
"VID_12668",4
"VID_17587",3
"VID_4477",5
"VID_2765",3
"VID_17823",3
"VID_2818",4
"VID_19427",4
"VID_6597",6
"VID_1895",3
"VID_20522",3
"VID_4591",4
"VID_20274",3
"VID_6001",4
"VID_16558",3
"VID_17645",2
"VID_3517",4
"VID_9907",3
"VID_11602",5
"VID_4926",3
"VID_3296",5
"VID_20455",3
"VID_10088",4
"VID_3211",3
"VID_8067",2
"VID_5715",16
"VID_4024",4
"VID_20629",6
"VID_8370",4
"VID_18546",4
"VID_9853",7
"VID_19881",18
"VID_9224",2
"VID_10666",3
"VID_13737",4
"VID_14889",7
"VID_21279",6
"VID_4502",9
"VID_18160",4
"VID_20747",2
"VID_21245",3
"VID_18364",7
"VID_8008",4
"VID_11760",4
"VID_5400",4
"VID_9626",4
"VID_19646",6
"VID_5542",4
"VID_10640",8
"VID_4583",3
"VID_3949",3
"VID_11025",9
"VID_23204",4
"VID_21212",35
"VID_22960",4
"VID_10228",14
"VID_17897",4
"VID_8424",3
"VID_22187",5
"VID_7304",3
"VID_7678",5
"VID_16059",3
"VID_20692",3
"VID_7539",4
"VID_19302",4
"VID_5283",4
"VID_9535",4
"VID_11019",4
"VID_8341",2
"VID_5356",2
"VID_16881",8
"VID_1829",16
"VID_23521",3
"VID_23280",3
"VID_10968",2
"VID_10790",5
"VID_22278",3
"VID_21524",4
"VID_5874",4
"VID_21184",2
"VID_22171",8
"VID_15896",4
"VID_7272",3
"VID_16579",13
"VID_21197",4
"VID_9474",3
"VID_18246",4
"VID_7447",3
"VID_9869",6
"VID_5790",5
"VID_11435",5
"VID_15773",2
"VID_8099",6
"VID_6277",4
"VID_19303",5
"VID_11782",4
"VID_6446",5
"VID_4656",5
"VID_14012",3
"VID_9361",5
"VID_15986",2
"VID_22525",5
"VID_3833",3
"VID_19468",5
"VID_11977",3
"VID_13217",4
"VID_6992",3
"VID_6270",7
"VID_11217",6
"VID_17490",4
"VID_6959",7
"VID_16517",3
"VID_20067",2
"VID_3070",2
"VID_1189",7
"VID_23649",2
"VID_6180",4
"VID_4480",4
"VID_13384",3
"VID_10290",4
"VID_4581",3
"VID_22887",9
"VID_6457",3
"VID_13762",4
"VID_18542",4
"VID_9801",4
"VID_11103",6
"VID_7711",4
"VID_14161",5
"VID_23339",3
"VID_20135",5
"VID_19661",14
"VID_12899",3
"VID_12340",4
"VID_2401",3
"VID_17212",5
"VID_3202",4
"VID_20365",8
"VID_18244",3
"VID_18303",9
"VID_15127",7
"VID_13008",5
"VID_4586",4
"VID_10263",86
"VID_1669",5
"VID_15328",5
"VID_152",4
"VID_23303",3
"VID_20005",4
"VID_16850",5
"VID_20590",15
"VID_9768",4
"VID_5562",3
"VID_14263",10
"VID_13279",10
"VID_22513",28
"VID_6736",23
"VID_20445",3
"VID_15361",3
"VID_17184",4
"VID_5893",4
"VID_8905",3
"VID_11192",3
"VID_22717",3
"VID_12437",3
"VID_2701",2
"VID_7738",3
"VID_9891",10
"VID_4317",3
"VID_15183",3
"VID_9983",6
"VID_18132",7
"VID_4599",5
"VID_18639",9
"VID_12270",3
"VID_2651",2
"VID_8985",5
"VID_14423",4
"VID_2853",8
"VID_18193",6
"VID_10658",3
"VID_9554",11
"VID_7550",4
"VID_4022",4
"VID_9406",5
"VID_20802",9
"VID_22958",3
"VID_4822",4
"VID_4019",4
"VID_1060",2
"VID_16383",11
"VID_3757",6
"VID_5734",4
"VID_19520",5
"VID_16538",2
"VID_17185",5
"VID_10162",5
"VID_23087",3
"VID_9052",4
"VID_8308",4
"VID_11649",4
"VID_3607",3
"VID_13176",4
"VID_7120",3
"VID_22554",5
"VID_6803",4
"VID_17510",5
"VID_21998",2
"VID_14",2
"VID_23662",5
"VID_4031",2
"VID_5774",3
"VID_4447",3
"VID_12869",3
"VID_17320",3
"VID_11676",8
"VID_12920",3
"VID_20996",3
"VID_18892",3
"VID_14064",4
"VID_2010",5
"VID_8552",4
"VID_12166",3
"VID_16078",3
"VID_18300",6
"VID_23144",4
"VID_23709",5
"VID_15227",4
"VID_14021",11
"VID_11117",4
"VID_2004",2
"VID_2364",2
"VID_11903",13
"VID_11490",4
"VID_11304",5
"VID_12665",4
"VID_11014",4
"VID_1537",6
"VID_4202",4
"VID_12617",4
"VID_12386",6
"VID_21023",11
"VID_7214",3
"VID_14525",4
"VID_6692",5
"VID_15042",3
"VID_5924",4
"VID_2224",3
"VID_22354",8
"VID_10177",248
"VID_5389",5
"VID_21308",4
"VID_20928",20
"VID_1353",4
"VID_4433",4
"VID_20128",3
"VID_16397",9
"VID_16301",1714
"VID_12633",5
"VID_23568",3
"VID_9772",7
"VID_4150",4
"VID_8952",4
"VID_12614",12
"VID_21457",5
"VID_22487",2
"VID_10837",3
"VID_9883",6
"VID_20384",17
"VID_3515",5
"VID_5005",3
"VID_2807",3
"VID_23309",5
"VID_21550",7
"VID_3061",3
"VID_10299",5
"VID_11001",4
"VID_8045",7
"VID_14682",6
"VID_10268",5
"VID_5779",5
"VID_5367",5
"VID_18298",7
"VID_22470",56
"VID_8967",5
"VID_12963",3
"VID_3639",4
"VID_21789",4
"VID_15815",3
"VID_4203",4
"VID_6381",5
"VID_5973",3
"VID_20081",4
"VID_8587",5
"VID_3288",4
"VID_19558",10
"VID_12063",3
"VID_15190",4
"VID_19502",4
"VID_14412",5
"VID_5728",4
"VID_1541",6
"VID_17163",3
"VID_14640",5
"VID_14394",3
"VID_16293",11
"VID_20372",4
"VID_2762",3
"VID_16040",2
"VID_10359",3
"VID_2916",8
"VID_14826",3
"VID_1554",3
"VID_13362",26
"VID_15985",3
"VID_6157",4
"VID_19775",2
"VID_8677",6
"VID_12593",4
"VID_11555",4
"VID_10180",132
"VID_7281",4
"VID_19200",2
"VID_18507",3
"VID_13765",4
"VID_18802",6
"VID_2428",5
"VID_22193",43
"VID_8915",6
"VID_4402",4
"VID_6197",4
"VID_23263",3
"VID_16324",34
"VID_16725",3
"VID_10683",3
"VID_14246",2
"VID_10059",4
"VID_16656",3
"VID_17275",8
"VID_591",4
"VID_17916",4
"VID_361",10
"VID_21848",2
"VID_7693",3
"VID_21847",3
"VID_12198",4
"VID_2129",4
"VID_3080",3
"VID_22803",2
"VID_969",3
"VID_10161",4
"VID_19085",3
"VID_7744",3
"VID_4304",3
"VID_6231",2
"VID_19763",5
"VID_1542",6
"VID_8180",3
"VID_18962",5
"VID_7258",3
"VID_11587",4
"VID_10283",5
"VID_18692",6
"VID_19813",2
"VID_18168",13
"VID_15844",3
"VID_6875",3
"VID_4099",3
"VID_5489",3
"VID_7357",7
"VID_13020",4
"VID_1146",26
"VID_19336",3
"VID_2188",8
"VID_13383",5
"VID_18645",30
"VID_9",2
"VID_4369",4
"VID_10525",3
"VID_837",6
"VID_15197",5
"VID_4776",4
"VID_11796",3
"VID_8082",4
"VID_15852",3
"VID_22425",2
"VID_3551",4
"VID_21555",3
"VID_6283",4
"VID_21339",3
"VID_4552",5
"VID_4496",6
"VID_22851",5
"VID_33",78
"VID_4228",5
"VID_19597",3
"VID_21870",9
"VID_4652",4
"VID_14972",4
"VID_1408",4
"VID_10738",2
"VID_21500",4
"VID_18199",7
"VID_7610",4
"VID_15713",4
"VID_6689",3
"VID_4672",11
"VID_5927",25
"VID_4332",5
"VID_946",3
"VID_4513",6
"VID_3091",2
"VID_18099",5
"VID_1249",80
"VID_11207",4
"VID_18054",6
"VID_20142",2
"VID_17136",4
"VID_16483",7
"VID_102",3
"VID_19883",8
"VID_7418",3
"VID_1436",3
"VID_21104",3
"VID_6601",3
"VID_12925",3
"VID_23526",2
"VID_10373",3
"VID_13688",2
"VID_22400",39
"VID_2450",2
"VID_15393",4
"VID_2648",4
"VID_18881",34
"VID_7290",5
"VID_19835",20
"VID_12168",4
"VID_23510",4
"VID_17461",24
"VID_10966",3
"VID_1462",8
"VID_18383",4
"VID_13658",10
"VID_14678",4
"VID_8217",4
"VID_9278",3
"VID_5193",4
"VID_1978",3
"VID_2655",4
"VID_2283",1
"VID_20377",4
"VID_1538",6
"VID_5764",4
"VID_6213",3
"VID_18852",6
"VID_18267",3
"VID_15039",7
"VID_5959",223
"VID_22931",9
"VID_1321",7
"VID_17676",3
"VID_18921",2
"VID_14791",207
"VID_21495",4
"VID_6570",4
"VID_2700",2
"VID_16589",4
"VID_18376",4
"VID_891",4
"VID_738",6
"VID_13266",3
"VID_23251",5
"VID_16498",8
"VID_23265",3
"VID_16164",3
"VID_779",9
"VID_7986",3
"VID_19349",4
"VID_2346",3
"VID_17752",20
"VID_3429",11
"VID_3290",5
"VID_2659",4
"VID_1449",4
"VID_15376",4
"VID_21154",4
"VID_10758",7
"VID_3403",5
"VID_9283",2
"VID_21863",4
"VID_12530",5
"VID_17712",4
"VID_10412",5
"VID_4473",4
"VID_13480",3
"VID_1047",21
"VID_4385",4
"VID_22576",4
"VID_7369",5
"VID_9325",4
"VID_808",6
"VID_4016",5
"VID_3664",4
"VID_13543",5
"VID_3781",4
"VID_7601",6
"VID_2326",2
"VID_1166",5
"VID_2017",4
"VID_15861",3
"VID_15526",4
"VID_11073",5
"VID_23553",4
"VID_21554",7
"VID_17164",3
"VID_8699",4
"VID_6979",6
"VID_19528",12
"VID_15329",5
"VID_17902",2
"VID_19209",3
"VID_9759",3
"VID_1641",12
"VID_2047",6
"VID_16224",6
"VID_20758",6
"VID_17410",2
"VID_2362",2
"VID_2774",4
"VID_5569",3
"VID_15722",3
"VID_3985",4
"VID_17546",4
"VID_22256",8
"VID_15767",2
"VID_2446",2
"VID_2426",3
"VID_22748",34
"VID_8250",4
"VID_1076",8
"VID_10845",5
"VID_14024",6
"VID_14066",5
"VID_6495",5
"VID_11083",4
"VID_9712",273
"VID_492",4
"VID_20815",5
"VID_12344",3
"VID_22058",2
"VID_23523",3
"VID_13752",5
"VID_6415",4
"VID_7582",4
"VID_16220",3
"VID_14850",3
"VID_12012",4
"VID_16394",9
"VID_9670",3
"VID_3890",4
"VID_18341",8
"VID_9101",6
"VID_17846",3
"VID_9912",7
"VID_11472",3
"VID_3341",3
"VID_4752",3
"VID_2744",3
"VID_4607",4
"VID_5427",5
"VID_1585",8
"VID_21553",15
"VID_2915",4
"VID_762",13
"VID_6186",4
"VID_6989",4
"VID_17223",4
"VID_18860",3
"VID_20161",3
"VID_2578",2
"VID_5233",4
"VID_2441",2
"VID_13270",3
"VID_20433",4
"VID_3644",4
"VID_1514",4
"VID_22481",232
"VID_14913",3
"VID_16026",3
"VID_17704",2
"VID_17379",22
"VID_6630",4
"VID_15734",2
"VID_1494",3
"VID_21836",5
"VID_14953",4
"VID_15288",8
"VID_9404",5
"VID_5406",3
"VID_1817",5
"VID_19464",4
"VID_5768",4
"VID_19788",3
"VID_10808",3
"VID_17505",32
"VID_15995",2
"VID_7354",4
"VID_20351",2
"VID_4782",3
"VID_15485",3
"VID_8619",52
"VID_22605",5
"VID_20207",9
"VID_3174",4
"VID_23315",6
"VID_12199",3
"VID_17773",4
"VID_12548",4
"VID_11431",6
"VID_6709",4
"VID_10822",4
"VID_8464",3
"VID_11700",3
"VID_15946",3
"VID_22427",29
"VID_3670",3
"VID_19079",6
"VID_16611",5
"VID_17858",3
"VID_20749",5
"VID_6217",4
"VID_17338",4
"VID_5399",3
"VID_5468",9
"VID_3557",5
"VID_23505",2
"VID_12088",4
"VID_7221",5
"VID_18481",7
"VID_13192",3
"VID_16863",3
"VID_5054",5
"VID_12975",5
"VID_21783",7
"VID_9357",6
"VID_8894",4
"VID_3305",6
"VID_4707",6
"VID_8448",4
"VID_17151",3
"VID_9846",2337
"VID_15154",3
"VID_16794",4
"VID_121",13
"VID_7847",5
"VID_16209",4
"VID_18075",17
"VID_2791",2
"VID_2802",4
"VID_18955",6
"VID_15870",3
"VID_3808",3
"VID_22619",9
"VID_18407",9
"VID_4381",3
"VID_5156",5
"VID_8299",10
"VID_4166",7
"VID_339",2
"VID_8476",2
"VID_10494",4
"VID_15819",2
"VID_16240",2
"VID_4179",3
"VID_19261",4
"VID_13150",6
"VID_23213",2
"VID_19387",7
"VID_18482",4
"VID_21176",13
"VID_12966",14
"VID_8887",6
"VID_19996",3
"VID_18408",11
"VID_8276",4
"VID_6352",5
"VID_6445",3
"VID_20387",3
"VID_9546",3
"VID_21790",4
"VID_7654",4
"VID_16712",3
"VID_10840",3
"VID_19999",4
"VID_13822",5
"VID_18980",9
"VID_10008",5
"VID_4530",3
"VID_16351",4
"VID_15778",4
"VID_21149",4
"VID_4818",6
"VID_11049",4
"VID_7002",3
"VID_878",7
"VID_11984",4
"VID_15141",5
"VID_218",2
"VID_11124",3
"VID_16095",4
"VID_18327",5
"VID_11341",4
"VID_9023",4
"VID_12220",4
"VID_22437",8
"VID_16257",6
"VID_16551",3
"VID_18659",4
"VID_21731",14
"VID_16612",3
"VID_741",2
"VID_4741",3
"VID_15437",3
"VID_16979",4
"VID_6796",4
"VID_22820",79
"VID_3926",4
"VID_3214",4
"VID_22874",3
"VID_10811",4
"VID_8140",6
"VID_16038",4
"VID_3998",3
"VID_5744",5
"VID_797",13
"VID_4270",7
"VID_5027",5
"VID_16970",4
"VID_13237",5
"VID_19787",2
"VID_2360",3
"VID_17808",4
"VID_22556",2
"VID_6448",32
"VID_12337",3
"VID_19338",4
"VID_18567",3
"VID_5157",3
"VID_19874",226
"VID_6210",4
"VID_13174",39
"VID_20275",33
"VID_4834",2
"VID_10627",4
"VID_8658",3
"VID_16787",4
"VID_4001",3
"VID_3869",4
"VID_10192",14
"VID_10191",5
"VID_20157",3
"VID_633",3
"VID_20398",3
"VID_620",2
"VID_17579",2
"VID_15683",4
"VID_22472",4
"VID_16133",3
"VID_2723",4
"VID_23463",4
"VID_19433",6
"VID_1258",3
"VID_19005",3
"VID_13785",5
"VID_13072",12
"VID_17216",5
"VID_18241",5
"VID_695",4
"VID_7968",3
"VID_11393",7
"VID_9040",3
"VID_17373",3
"VID_23010",21
"VID_9034",4
"VID_10678",2
"VID_9438",5
"VID_18624",13
"VID_23585",2
"VID_22259",4
"VID_12381",5
"VID_23529",2
"VID_8433",5
"VID_6543",4
"VID_17147",4
"VID_9693",3
"VID_11400",6
"VID_14868",5
"VID_22158",4
"VID_12391",4
"VID_13194",2
"VID_18136",3
"VID_7356",4
"VID_2548",3
"VID_21902",8
"VID_1017",6
"VID_11027",8
"VID_5825",7
"VID_2288",2
"VID_5896",5
"VID_8107",4
"VID_7877",4
"VID_6636",3
"VID_19179",7
"VID_20492",7
"VID_22422",12
"VID_4835",2
"VID_10209",2
"VID_10051",4
"VID_21646",11
"VID_20903",15
"VID_6143",3
"VID_3154",4
"VID_4902",4
"VID_21950",6
"VID_4699",6
"VID_18711",5
"VID_12978",4
"VID_3507",4
"VID_20562",20
"VID_20961",4
"VID_16426",8
"VID_23661",9
"VID_1678",9
"VID_7006",2
"VID_11426",4
"VID_8634",4
"VID_14700",8
"VID_1770",4
"VID_13216",4
"VID_22569",4
"VID_715",5
"VID_18368",4
"VID_11494",4
"VID_15003",6
"VID_21715",3
"VID_4169",5
"VID_22264",10
"VID_2968",4
"VID_12447",5
"VID_9778",7
"VID_15121",4
"VID_3824",4
"VID_6956",3
"VID_4669",4
"VID_16711",4
"VID_3694",5
"VID_6768",4
"VID_4194",4
"VID_19571",3
"VID_9057",3
"VID_23283",3
"VID_14692",4
"VID_6076",5
"VID_3807",6
"VID_9145",15
"VID_20159",8
"VID_10295",7
"VID_3501",7
"VID_19021",3
"VID_18643",6
"VID_9490",5
"VID_2822",2
"VID_19575",3
"VID_2973",3
"VID_12902",6
"VID_5057",5
"VID_20090",2
"VID_7915",4
"VID_19371",6
"VID_7190",5
"VID_19870",14
"VID_9870",2
"VID_8285",36
"VID_18128",4
"VID_207",2
"VID_23719",6
"VID_21477",5
"VID_1009",4
"VID_15931",4
"VID_22917",27
"VID_4589",3
"VID_8458",9
"VID_2796",2
"VID_15542",3
"VID_22408",8
"VID_15124",22
"VID_17825",3
"VID_473",14
"VID_10437",5
"VID_1701",5
"VID_7055",2
"VID_16785",4
"VID_5662",7
"VID_20873",3
"VID_1767",7
"VID_17638",4
"VID_7439",5
"VID_22736",9
"VID_2063",2
"VID_6782",5
"VID_8267",10
"VID_16222",3
"VID_19217",7
"VID_5556",6
"VID_2781",4
"VID_3398",5
"VID_20734",12
"VID_12911",5
"VID_21097",110
"VID_12933",4
"VID_3493",5
"VID_3974",4
"VID_10334",3
"VID_22024",6
"VID_18595",3
"VID_22391",20
"VID_6879",4
"VID_11227",4
"VID_17843",18
"VID_422",5
"VID_10140",3
"VID_18713",5
"VID_21126",7
"VID_19326",6
"VID_23094",4
"VID_21607",7
"VID_2816",3
"VID_12093",7
"VID_8251",3
"VID_18894",2
"VID_19060",5
"VID_8749",4
"VID_9961",3
"VID_15789",3
"VID_17148",5
"VID_20463",3
"VID_11779",6
"VID_19291",6
"VID_12264",5
"VID_7103",3
"VID_15427",3
"VID_1957",5
"VID_13701",3
"VID_11675",4
"VID_5046",4
"VID_16314",5
"VID_18123",10
"VID_19678",4
"VID_10699",2
"VID_9360",20
"VID_7925",5
"VID_14266",4
"VID_12351",3
"VID_8375",2
"VID_13085",7
"VID_14627",5
"VID_7660",6
"VID_13442",5
"VID_18465",5
"VID_15695",3
"VID_7070",2
"VID_15025",2
"VID_21116",3
"VID_21453",3
"VID_18774",2
"VID_16756",5
"VID_5096",4
"VID_4248",6
"VID_18169",5
"VID_21841",28
"VID_12781",4
"VID_16370",4
"VID_15825",3
"VID_403",5
"VID_4781",5
"VID_12345",4
"VID_15538",4
"VID_14025",4
"VID_16936",4
"VID_20095",3
"VID_7438",4
"VID_11729",3
"VID_4999",5
"VID_7607",3
"VID_5689",4
"VID_3281",3
"VID_9112",4
"VID_8994",3
"VID_15996",4
"VID_9323",4
"VID_18362",3
"VID_11186",4
"VID_10392",3
"VID_1255",6
"VID_23346",4
"VID_9832",51
"VID_9940",3
"VID_9643",26762
"VID_16938",4
"VID_1290",7
"VID_3426",6
"VID_4630",11
"VID_21321",2
"VID_21885",5
"VID_7089",4
"VID_11630",2
"VID_13119",3
"VID_20792",3
"VID_17330",2
"VID_7240",4
"VID_2772",4
"VID_11850",2
"VID_20200",3
"VID_15212",15
"VID_6943",4
"VID_20897",83
"VID_1388",10
"VID_10288",3
"VID_16511",4
"VID_18946",6
"VID_16479",4
"VID_7422",2
"VID_21044",12
"VID_1022",4
"VID_8836",4
"VID_15949",2
"VID_12758",3
"VID_9653",3
"VID_19118",2
"VID_13758",5
"VID_3984",5
"VID_20795",2
"VID_23747",4
"VID_8467",5
"VID_14253",4
"VID_16822",2
"VID_6401",4
"VID_7485",4
"VID_23700",3
"VID_2664",5
"VID_6590",3
"VID_3594",4
"VID_12185",3
"VID_10863",5
"VID_13128",4
"VID_17394",3
"VID_10118",11
"VID_3559",7
"VID_13498",5
"VID_14367",4
"VID_20405",6
"VID_16195",3
"VID_17500",3
"VID_1706",7
"VID_1051",34
"VID_15107",5
"VID_3247",3
"VID_974",8
"VID_7247",3
"VID_20898",5
"VID_5140",4
"VID_5354",4
"VID_862",5
"VID_3770",5
"VID_13847",3
"VID_6902",4
"VID_10510",3
"VID_20502",6
"VID_16813",3
"VID_15686",3
"VID_6504",4
"VID_22493",2
"VID_21264",6
"VID_2210",2
"VID_15908",3
"VID_22634",2
"VID_3721",3
"VID_15698",3
"VID_17683",3
"VID_3146",4
"VID_11479",11
"VID_23671",14
"VID_7740",2
"VID_1291",10
"VID_22681",2
"VID_19585",3
"VID_22393",9
"VID_13111",4
"VID_23369",5
"VID_18885",16
"VID_5195",3
"VID_19343",6
"VID_11184",6
"VID_12810",4
"VID_7882",4
"VID_16066",2
"VID_18688",4
"VID_19392",6
"VID_19633",6
"VID_991",6
"VID_6997",3
"VID_17271",5
"VID_6893",3
"VID_6487",3
"VID_18737",40
"VID_16886",4
"VID_17757",7
"VID_4288",9
"VID_8491",4
"VID_9226",3
"VID_11228",2
"VID_22329",18
"VID_16365",5
"VID_16461",45
"VID_8243",4
"VID_13703",4
"VID_8413",2
"VID_20510",4
"VID_11330",115
"VID_15735",8
"VID_11622",3
"VID_10581",6
"VID_11038",4
"VID_20957",37
"VID_1676",4
"VID_4613",4
"VID_16008",4
"VID_3584",3
"VID_1864",3
"VID_13943",4
"VID_16911",4
"VID_14835",9
"VID_21499",5
"VID_1744",6
"VID_21489",3
"VID_9505",5
"VID_7855",5
"VID_8220",4
"VID_20726",4
"VID_17091",2
"VID_2596",6
"VID_6602",4
"VID_12640",3
"VID_7351",3
"VID_20717",7
"VID_20830",15
"VID_22439",5
"VID_1886",8
"VID_13200",4
"VID_23246",2
"VID_11303",5
"VID_1637",4
"VID_4191",5
"VID_3250",4
"VID_19430",3
"VID_22757",6
"VID_2532",2
"VID_22753",6
"VID_14870",3
"VID_1337",14
"VID_23507",3
"VID_7383",3
"VID_21221",3
"VID_2649",3
"VID_18849",4
"VID_21545",15
"VID_15540",4
"VID_1980",2
"VID_20833",3
"VID_20003",4
"VID_21982",14
"VID_22599",3
"VID_1466",10
"VID_1750",4
"VID_17845",3
"VID_11487",4
"VID_11878",4
"VID_8818",5
"VID_17025",3
"VID_11500",4
"VID_17632",4
"VID_6335",4
"VID_16115",3
"VID_6845",5
"VID_8653",31
"VID_23248",3
"VID_14433",4
"VID_3042",3
"VID_8705",3
"VID_13634",4
"VID_20550",6
"VID_7395",3
"VID_11989",4
"VID_3014",6
"VID_8278",3
"VID_14650",4
"VID_9617",2
"VID_17279",4
"VID_952",4
"VID_140",11
"VID_22429",7
"VID_2263",5
"VID_19823",3
"VID_1674",7
"VID_1620",83
"VID_9818",4
"VID_18530",2
"VID_11895",5
"VID_421",5
"VID_9466",4
"VID_17602",9
"VID_3845",3
"VID_11953",11
"VID_22966",66
"VID_4585",3
"VID_9050",8
"VID_19062",3
"VID_21585",4
"VID_19472",4
"VID_23199",3
"VID_6044",4
"VID_11301",6
"VID_13916",6
"VID_15461",5
"VID_16969",4
"VID_18216",3
"VID_20536",10
"VID_4122",2
"VID_16694",3
"VID_5176",4
"VID_21605",8
"VID_509",3
"VID_13572",9
"VID_16957",5
"VID_9876",14
"VID_5737",4
"VID_19766",4
"VID_19778",3
"VID_12550",3
"VID_8287",4
"VID_22506",3
"VID_2524",3
"VID_7535",4
"VID_13143",67
"VID_23761",6
"VID_14063",4
"VID_6909",4
"VID_12319",4
"VID_11749",3
"VID_17725",6
"VID_6462",4
"VID_16633",4
"VID_16391",6
"VID_4603",4
"VID_2279",3
"VID_15072",11
"VID_21812",5
"VID_4986",5
"VID_23509",4
"VID_21852",2
"VID_2743",4
"VID_2506",3
"VID_1351",9
"VID_806",4
"VID_845",2
"VID_19892",2
"VID_13970",3
"VID_19321",5
"VID_10265",2
"VID_4576",5
"VID_14221",5
"VID_15855",25
"VID_10644",456
"VID_19372",21
"VID_5167",4
"VID_467",4
"VID_7271",5
"VID_20206",36
"VID_23132",4
"VID_19688",3
"VID_3487",5
"VID_20701",5
"VID_13525",4
"VID_4076",3
"VID_3026",3
"VID_5349",3
"VID_21331",8
"VID_12561",6
"VID_19216",2
"VID_14353",4
"VID_1753",2
"VID_1505",9
"VID_20767",13
"VID_3187",4
"VID_573",3
"VID_12147",3
"VID_16065",5
"VID_2897",12
"VID_8435",2
"VID_20803",43
"VID_18457",5
"VID_1843",4
"VID_7725",4
"VID_5479",5
"VID_13088",4
"VID_11708",3
"VID_6035",3
"VID_12426",4
"VID_5651",3
"VID_382",19
"VID_5139",8
"VID_4575",5
"VID_7543",5
"VID_8900",3
"VID_2939",2
"VID_10575",5
"VID_16411",4
"VID_5060",5
"VID_23060",3
"VID_5148",5
"VID_14243",5
"VID_150",6
"VID_2460",2
"VID_8473",4
"VID_15463",5
"VID_3821",30
"VID_20967",5
"VID_1169",4
"VID_5090",3
"VID_640",2
"VID_3538",4
"VID_7633",4
"VID_13520",4
"VID_5161",3
"VID_8585",4
"VID_6573",4
"VID_1715",6
"VID_21369",20
"VID_20228",3
"VID_4864",2
"VID_5282",4
"VID_3509",4
"VID_21917",44
"VID_22475",4
"VID_5872",3
"VID_20544",16
"VID_22972",13
"VID_3966",2
"VID_17079",2
"VID_15780",4
"VID_22901",5
"VID_20557",10
"VID_11221",4
"VID_18963",5
"VID_13992",4
"VID_21660",167
"VID_4753",3
"VID_7803",5
"VID_14124",4
"VID_19041",3
"VID_11030",21
"VID_13826",4
"VID_6478",4
"VID_10196",3
"VID_10098",4
"VID_16088",3
"VID_3716",8
"VID_16741",5
"VID_10561",4
"VID_12794",4
"VID_4121",4
"VID_595",8
"VID_20627",3
"VID_12260",4
"VID_18856",3
"VID_5722",4
"VID_2613",3
"VID_17559",2
"VID_1221",12
"VID_8210",5
"VID_15497",3
"VID_9615",6
"VID_21",2
"VID_13138",4
"VID_5442",4
"VID_14541",6
"VID_782",6
"VID_3270",4
"VID_11097",3
